l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
32119,8621,8618,230000,3;6,1,60,,,,6822.171565,,,,,,"SRID=4326;LINESTRING(-108.516741163546 45.8267748857327,-108.480061489042 45.7739984319009)"
1795,6505,30391,345000;138000;138000,6,1,60,Arcadian - Granville 345kV transmission line,ATC,,5872.504488,,,,,,"SRID=4326;LINESTRING(-88.1329689670094 43.1277078798235,-88.0605668358369 43.1207304418698)"
36944,3995,14344,345000,3,1,60,,,,723.304029,,,,,,"SRID=4326;LINESTRING(-92.7811477546711 45.0301752750498,-92.7914190230568 45.0329324252342)"
38799,4440,16208,230000,3,1,60,,,,28327.28869,,,,,,"SRID=4326;LINESTRING(-102.220392411282 21.7628060187168,-102.382803795773 21.9105323534949)"
21216,14234,26171,400000,6,1,60,,,,1735.028417,,,,,,"SRID=4326;LINESTRING(-103.235134002044 20.4769165713247,-103.214819149121 20.4777006263657)"
36916,11865,14320,735000,3,1,60,HQ 7079,Hydro-Québec,7079,31778.01591,,,,,,"SRID=4326;LINESTRING(-75.603711082727 51.6712407234398,-76.0549649840833 51.7097009545766)"
31696,8053,8240,230000,3,1,60,Wyodak - Hughes 230kV,,,14867.2159,,,,,,"SRID=4326;LINESTRING(-105.385430747002 44.2910165725782,-105.204115685906 44.3072999983211)"
42046,10630,2643,,3,1,60,,,,5151.135686,,,,,,"SRID=4326;LINESTRING(-84.3729857464235 42.2504408411537,-84.411467849684 42.2702000569864)"
2190,4045,30563,230000,3,1,60,Surry - Chuckatuck 230kV transmission line,Dominion,290A,10966.29108,,,,,,"SRID=4326;LINESTRING(-76.6695450696373 36.959680932838,-76.5875005881196 36.8941948432829)"
31093,30951,7641,230000,3,1,60,White River - Cascade 230 kV,Puget Sound Energy,,34223.43489,,,,,,"SRID=4326;LINESTRING(-121.363158788048 47.2661368586061,-120.968977543887 47.2021851731331)"
39628,4100,17155,230000,3,1,60,,,,68150.10097,,,,,,"SRID=4326;LINESTRING(-150.031772702011 61.2488012526079,-151.036866688936 61.1862526947996)"
433,29824,29823,,3,1,60,,,,1668.584314,,,,,,"SRID=4326;LINESTRING(-122.89855752926 49.1618733300178,-122.877511342378 49.1614338948436)"
14231,1246,22948,230000,3,1,60,,,,11590.51658,,,,,,"SRID=4326;LINESTRING(-119.588248972297 46.580329198878,-119.434964490543 46.5789468036795)"
32720,2977,9266,345000,6,1,60,,,,3027.025642,,,,,,"SRID=4326;LINESTRING(-88.2401359829831 42.0636716975548,-88.2386831942682 42.0937391315941)"
7468,30500,29161,,3,1,60,,,,1452.059899,,,,,,"SRID=4326;LINESTRING(-121.925346082475 38.4169634122322,-121.919718338487 38.4031719670546)"
20926,26026,26030,,3,1,60,,,,1640.724437,,,,,,"SRID=4326;LINESTRING(-105.854636111146 40.2243303831858,-105.847070589654 40.2377289553838)"
40135,246,666,,3,1,60,,,,4210.272043,,,,,,"SRID=4326;LINESTRING(-112.001511020641 41.1599199464448,-111.986623331006 41.1911374162059)"
1865,29262,30421,,3,1,60,,,,4245.241649,,,,,,"SRID=4326;LINESTRING(-78.5890127159935 36.351945843143,-78.6371225775992 36.3564307803255)"
31806,23119,8322,,6;3;3,1,60,,,,311.028873,,,,,,"SRID=4326;LINESTRING(-83.3989785961272 33.9917566549662,-83.4002891196782 33.9884751809143)"
34122,24387,10908,,3,1,60,,,,18365.83793,,,,,,"SRID=4326;LINESTRING(-74.7438005753325 42.196990015055,-74.9266625460208 42.263822300784)"
8161,16764,29417,230000,3,1,60,,Progress Energy,,8493.430578,,,,,,"SRID=4326;LINESTRING(-81.3242562412974 28.9772569440129,-81.3320532550655 28.9043546370896)"
16424,10256,23954,230000,3,1,60,,,,184.8793067,,,,,,"SRID=4326;LINESTRING(-91.2655928101528 30.3278249323857,-91.2682923502369 30.3270720594122)"
34795,8908,11803,,3,1,60,,,,28569.95161,,,,,,"SRID=4326;LINESTRING(-83.8376557398479 43.6457411232296,-83.9906854439632 43.7374498538254)"
37419,14784,14785,230000,3,1,60,,Entergy,1130,8941.499527,,,,,,"SRID=4326;LINESTRING(-94.2341780170367 30.0771677823263,-94.236071359301 30.1595419215047)"
5596,4394,28491,,3,1,60,,,,172.1552081,,,,,,"SRID=4326;LINESTRING(-78.7145870367214 43.1476315434797,-78.7193432779632 43.1476502095389)"
28379,21606,4632,230000,6;3,1,60,,,,173.7522404,,,,,,"SRID=4326;LINESTRING(-81.1839971203505 42.9365947130811,-81.1891474144716 42.9385565641742)"
6306,6685,28700,230000,3,1,60,,,,20468.88929,,,,,,"SRID=4326;LINESTRING(-80.3755492627526 35.7096972359238,-80.468958252432 35.5493808175813)"
31684,6723,8237,,3,1,60,,,,2828.50468,,,,,,"SRID=4326;LINESTRING(-84.5094709735399 33.5533676538873,-84.5415074956938 33.5436102250359)"
42663,20655,3254,230000,3,1,60,,,,14238.30321,,,,,,"SRID=4326;LINESTRING(-117.406546570277 48.8614985623359,-117.358007130124 48.9811862375888)"
7918,14925,29332,230000,6,1,60,,Entergy,,3025.723878,,,,,,"SRID=4326;LINESTRING(-93.3482312079673 30.1922490184578,-93.32464450434 30.1844708887341)"
4636,2770,29601,138000,3,1,60,,,,217.9189328,,,,,,"SRID=4326;LINESTRING(-96.7551901763392 29.918292415192,-96.7558495396333 29.9131359798133)"
38840,30704,16261,,3,1,60,,,,5799.049553,,,,,,"SRID=4326;LINESTRING(-85.4457432020018 43.8333705459826,-85.5075935173507 43.8150851465192)"
5310,23434,28407,,3,1,60,,,,80967.44435,,,,,,"SRID=4326;LINESTRING(-111.21374982743 43.3501877890402,-112.121591533509 43.3078464885291)"
6397,23054,28733,345000,3,2,60,,,,57341.79807,,,,,,"SRID=4326;LINESTRING(-91.9793177909388 38.9806803068112,-92.5743585199774 38.9238431627861)"
29351,5716,5718,,3,1,60,,,,4524.605239,,,,,,"SRID=4326;LINESTRING(-71.2966543190184 41.98920810187,-71.3353624670118 42.0199721948373)"
38465,17177,15882,,3,1,60,,,,11251.23128,,,,,,"SRID=4326;LINESTRING(-81.6568350337553 39.3071437177389,-81.5455927759565 39.3602287644867)"
42507,3081,3082,,3,1,60,,,,18974.47071,,,,,,"SRID=4326;LINESTRING(-94.5917849966238 37.3610080892035,-94.4465638301259 37.2394985027062)"
20489,19103,19105,,3,1,60,,,,312.2424601,,,,,,"SRID=4326;LINESTRING(-117.310203244202 33.1349685168522,-117.313555307685 33.1352082541326)"
95,23708,29674,230000,3,1,60,Leeds-Boyle 230kV transmission line,,,9496.372072,,,,,,"SRID=4326;LINESTRING(-86.6573036874051 33.5858944202224,-86.7515852535534 33.6069050713755)"
163,24951,29708,,3,1,60,,,,143.2480702,,,,,,"SRID=4326;LINESTRING(-104.818351726642 38.8858260205283,-104.820418276327 38.8858250574857)"
147,20070,29701,,3,1,60,,,,7389.267983,,,,,,"SRID=4326;LINESTRING(-114.794507582963 35.9796829696805,-114.737497314428 36.0131544679032)"
42429,2819,2982,230000;500000,3,2,60,Larrabee - Smithburg 230kV transmission line;Deans - Smithburg 500kV transmission line,,H-2008,16837.9932,,,,,,"SRID=4326;LINESTRING(-74.4852915206823 40.4055331727425,-74.3769228052223 40.3003806954303)"
19839,8946,25518,,3,1,60,,,,4.487817855,,,,,,"SRID=4326;LINESTRING(-79.9302403971978 43.2396755810312,-79.9303867327575 43.2398460565974)"
6614,7952,28798,345000,3,1,60,,,,107545.734,,,,,,"SRID=4326;LINESTRING(-90.5628952498525 36.6628403018734,-91.0885008914402 37.4692333987161)"
19193,12658,25185,,3,1,60,,,,8162.399836,,,,,,"SRID=4326;LINESTRING(-100.349423109214 47.9154709920961,-100.455789101361 47.9277166830273)"
32628,23481,9165,345000,3,1,60,,,,31418.60588,,,,,,"SRID=4326;LINESTRING(-88.8540778395087 40.4516807941462,-88.8315802993149 40.1741724719055)"
6963,6757,28940,230000,3,1,60,,,,619.5188022,,,,,,"SRID=4326;LINESTRING(-85.0454178734464 33.4069095297791,-85.0369267649435 33.4078302350411)"
26713,6099,18185,,3,1,60,,,El Dorado-Placerville,466.5742018,,,,,,"SRID=4326;LINESTRING(-120.783597142714 38.7308752218796,-120.781637287299 38.7360974773032)"
20415,196,19098,345000,3,1,60,,,,84.39705141,,,,,,"SRID=4326;LINESTRING(-84.2494423781024 39.3060238966845,-84.2521064654988 39.3065781540581)"
11752,18499,18510,,3,1,60,,,,10966.36852,,,,,,"SRID=4326;LINESTRING(-96.9206139294695 30.0501730271132,-96.9635208810371 30.1375489512074)"
16188,23833,23834,230000;115000,6,1,60,,,,4142.820635,,,,,,"SRID=4326;LINESTRING(-80.9763139030158 32.5198634545977,-80.9880830908792 32.5547354047301)"
20038,13347,25625,240000,3,1,60,,,,17.6464548,,,,,,"SRID=4326;LINESTRING(-113.728709633704 52.3017838341328,-113.730941183617 52.3009997799612)"
11487,18478,18477,,3,1,60,,,,57487.53385,,,,,,"SRID=4326;LINESTRING(-95.7019978629271 34.9990809533722,-96.12181491084 35.3153319823824)"
14868,23260,23257,,3,1,60,,,,503.9788928,,,,,,"SRID=4326;LINESTRING(-122.840209405865 49.1727306164928,-122.840562892929 49.1721811930794)"
25854,19576,19577,230000,3,1,60,,FPL,,203.1901196,,,,,,"SRID=4326;LINESTRING(-80.2221085127314 26.5420622110261,-80.2200533470244 26.5421375119515)"
29211,734,5585,,3,1,60,,,,4468.477877,,,,,,"SRID=4326;LINESTRING(-80.5595474439239 43.4280567540724,-80.5060616790234 43.4431700420185)"
39257,14205,16701,400000,6,1,60,,,,7439.84646,,,,,,"SRID=4326;LINESTRING(-99.2785848943823 19.5457719561701,-99.2832946073642 19.4816504722637)"
33333,9939,9940,230000,3,1,60,,,,5659.654734,,,,,,"SRID=4326;LINESTRING(-80.4393628125939 34.6309312952065,-80.4771984173065 34.6717516662626)"
3415,302,31071,,6,1,60,,,,258.9925524,,,,,,"SRID=4326;LINESTRING(-118.187072930206 34.2215038793711,-118.181968741682 34.2198036391199)"
33492,641,10095,230000,3,1,60,,,,22446.41791,,,,,,"SRID=4326;LINESTRING(-87.764103151779 30.5540086733028,-87.5569366046398 30.5269854351465)"
12401,1298,22161,230000,6,1,60,,,,4055.682429,,,,,,"SRID=4326;LINESTRING(-80.3800767972139 25.8182772762932,-80.4172018413591 25.8145763002095)"
33164,30510,9767,69000,3,1,60,,,,2643.373442,,,,,,"SRID=4326;LINESTRING(-75.5760541837091 40.8292591555746,-75.5689731650352 40.8129717524592)"
39219,390,16659,,3,1,60,,,,6264.531851,,,,,,"SRID=4326;LINESTRING(-79.4165728481233 43.8399327855745,-79.4766476181187 43.8078117451214)"
15846,7799,23680,,3,1,60,,,,11873.47565,,,,,,"SRID=4326;LINESTRING(-92.6907486942626 47.3641931231659,-92.5911674276434 47.4339451695248)"
35874,15935,13231,,3,1,60,,,,37242.1147,,,,,,"SRID=4326;LINESTRING(-93.896974383934 36.6716401105437,-93.546819614746 36.7232450803231)"
5043,12161,28244,,3,1,60,,,,306.2535005,,,,,,"SRID=4326;LINESTRING(-81.0612788754417 46.4848482807643,-81.0641341101471 46.4822120138848)"
4205,1204,29483,,4;6,1,60,,,,13570.2576,,,,,,"SRID=4326;LINESTRING(-121.867221778401 36.9792014776251,-121.982219251515 36.9923367588171)"
7092,9932,29003,230000,3,1,60,,,,6572.468695,,,,,,"SRID=4326;LINESTRING(-80.0326178199369 33.2002419829572,-79.9875932296327 33.2438543927957)"
12106,6210,18535,345000,3,1,60,,,,44842.60256,,,,,,"SRID=4326;LINESTRING(-81.4205699751151 38.2048810519383,-81.6405749364886 38.5558437011423)"
15065,8933,23353,345000,6,1,60,,,,7487.276412,,,,,,"SRID=4326;LINESTRING(-85.9768843953981 42.8324599495243,-85.9765209290583 42.9007170607412)"
7079,11856,28998,,3,1,60,,,,1249.782796,,,,,,"SRID=4326;LINESTRING(-77.8189857854702 35.9522349324046,-77.8333625512998 35.9515228089724)"
24278,18208,27600,230000,3,1,60,Orange River-Collier Line,Florida Power & Light,,403.513868,,,,,,"SRID=4326;LINESTRING(-81.7549522113869 26.2724570808531,-81.754984191411 26.2761151252886)"
26052,19668,19669,,3,1,60,,,,5242.2956,,,,,,"SRID=4326;LINESTRING(-111.990662831466 41.2753376820138,-111.947760910464 41.2587797759252)"
5217,15836,28365,,3;6,1,60,,,,8312.755215,,,,,,"SRID=4326;LINESTRING(-104.46838873409 33.2555391158039,-104.488478792722 33.3279462297367)"
21020,14077,26078,,3,1,60,,,,5515.893689,,,,,,"SRID=4326;LINESTRING(-88.5825829880082 44.7716560580524,-88.5345036144876 44.7716529053345)"
21266,4869,26191,,3,1,60,,,,1004.422183,,,,,,"SRID=4326;LINESTRING(-112.26075048745 33.5306816065949,-112.257490947444 33.5232467014115)"
28449,29492,4727,230000,3,1,60,Bismarck - Weber 230kV transmission line,WAPA,,76467.20469,,,,,,"SRID=4326;LINESTRING(-100.72889240596 46.8128130629609,-99.7646860927885 46.8533770032453)"
40343,1827,880,115000,3;6,1,60,,Orlando Utilities Commission,,974.8912549,,,,,,"SRID=4326;LINESTRING(-81.2891964569732 28.5021806293224,-81.3011410933557 28.5015229317994)"
12904,5277,22382,,3,1,60,,,,1706.756217,,,,,,"SRID=4326;LINESTRING(-98.3473907177542 46.3567903971447,-98.3486402244802 46.3413266991813)"
22503,4403,26802,230000,3,1,60,,,,14244.24843,,,,,,"SRID=4326;LINESTRING(-109.925221428327 27.5239001844854,-109.836079673649 27.4343398739848)"
42084,2684,2675,138000,6,1,60,,ATSI,,8110.932354,,,,,,"SRID=4326;LINESTRING(-81.3254485658805 41.6873239065107,-81.2620679735967 41.7299760200677)"
31250,186,7817,500000,3,1,60,,,,417.6121788,,,,,,"SRID=4326;LINESTRING(-76.2782220634536 39.7613285772966,-76.2684292748936 39.7593143599688)"
39302,16749,16750,,3,1,60,Power Line,,,4540.637159,,,,,,"SRID=4326;LINESTRING(-105.845610656186 40.247334769739,-105.801235309923 40.2417038780287)"
23450,13872,27242,230000,3,1,60,,LCEC,,4902.173492,,,,,,"SRID=4326;LINESTRING(-81.9169318355324 26.6983809858848,-81.9527394977201 26.704401375548)"
37305,412,408,345000,6,1,60,,,,5217.239807,,,,,,"SRID=4326;LINESTRING(-111.914087295408 40.4245593277729,-111.948535526687 40.4676698155218)"
18186,4384,24746,,3,1,60,,,,1686.903279,,,,,,"SRID=4326;LINESTRING(-82.394310448815 42.9314330396937,-82.370895111515 42.9308266000481)"
33566,7427,10173,,3,1,60,,,,9145.342161,,,,,,"SRID=4326;LINESTRING(-89.0973518942229 30.4269935688184,-89.0276884085148 30.440308900176)"
17434,10973,24422,,3,1,60,,,,32.52299876,,,,,,"SRID=4326;LINESTRING(-83.6705714212879 42.2696240354637,-83.6707993687913 42.2690127686748)"
14949,23297,23298,,3,1,60,,,,476.6694873,,,,,,"SRID=4326;LINESTRING(-82.4081256986338 31.1787653213272,-82.4060533751049 31.1825513988244)"
6642,23046,28812,345000,3,1,60,,,,25467.24613,,,,,,"SRID=4326;LINESTRING(-90.3011080841865 42.0106436195245,-90.2951002869897 41.7911760814833)"
18172,17738,24739,,3,1,60,,,,1291.762373,,,,,,"SRID=4326;LINESTRING(-82.4104698523677 42.8762852605735,-82.426627310394 42.8770421120956)"
23020,17769,17770,,3,1,60,,,,651.0437504,,,,,,"SRID=4326;LINESTRING(-104.53390342586 33.3159962073837,-104.530727611836 33.3106683127726)"
18631,28813,19052,345000,3,1,60,345kV transmission line,,,63111.56878,,,,,,"SRID=4326;LINESTRING(-90.2797201447396 41.713094486435,-89.6091365394814 41.7540028166227)"
22670,325,19223,230000,3,1,60,,,,1402.762751,,,,,,"SRID=4326;LINESTRING(-78.789837710504 35.7891808161998,-78.8017398165287 35.7974747188546)"
27800,3894,3895,,3,1,60,,,,114.8614913,,,,,,"SRID=4326;LINESTRING(-88.3942477232221 37.0246763943438,-88.3959493752878 37.028854637361)"
28933,5507,5268,115000,3,1,60,115kV transmission line,,A-152,8164.095622,,,,,,"SRID=4326;LINESTRING(-72.3845862271757 42.793035637605,-72.4829455102004 42.797836612215)"
1592,9150,30306,,3,1,60,,,,17060.68436,,,,,,"SRID=4326;LINESTRING(-123.046822233258 44.5713188135184,-122.865193220565 44.4968524296677)"
39506,27691,16990,,3,1,60,,,,7901.931453,,,,,,"SRID=4326;LINESTRING(-82.0398867702316 33.5623707043189,-81.9612896825546 33.5351855781318)"
17628,11143,24497,,3,1,60,,,,754.3015766,,,,,,"SRID=4326;LINESTRING(-93.2285559265706 44.645638549492,-93.2182380286905 44.6436296146593)"
25146,17543,28019,240000,6,1,60,,,,58066.51503,,,,,,"SRID=4326;LINESTRING(-115.567132568822 54.6138312436947,-115.576092275634 54.1388429919133)"
20921,26026,26027,,3,1,60,,,,111.2813334,,,,,,"SRID=4326;LINESTRING(-105.854636111146 40.2243303831858,-105.855689385816 40.2249467151737)"
491,23174,29847,,3,1,60,,,,10146.63394,,,,,,"SRID=4326;LINESTRING(-115.382473262051 43.0142883995939,-115.282912488713 42.9589918444578)"
42403,2931,2961,230000,3,1,60,Freneau - NJT Aberdeen 230kV transmission line,,,3130.058482,,,,,,"SRID=4326;LINESTRING(-74.2429135553947 40.3976205523092,-74.2154571891632 40.4192040932385)"
10587,4294,21354,400000,3,1,60,,,,189547.1798,,,,,,"SRID=4326;LINESTRING(-94.3986095960308 18.0296668932883,-96.1349593295718 18.0753228690506)"
7798,3997,29285,230000,6,2,60,,WAPA,O'Banion-Natomas/O'Banion-Elverta,11570.93847,,,,,,"SRID=4326;LINESTRING(-121.516505727718 38.8088061316277,-121.478420819158 38.7135681445874)"
26865,1852,20042,120000;220000;230000;230000,6,1,60,,Hydro-Québec,1160,11170.91761,,,,,,"SRID=4326;LINESTRING(-73.267258260837 45.5341497302283,-73.3303357015827 45.6141597016824)"
30981,4374,7520,345000,3,1,60,Northwest - Cimarron 345kV,,,19102.3404,,,,,,"SRID=4326;LINESTRING(-97.7918844814472 35.5111316761885,-97.6454709331451 35.6363850518849)"
38902,3760,16313,,3,1,60,,,,12560.19404,,,,,,"SRID=4326;LINESTRING(-96.0810369931185 41.518732285022,-96.0228087957869 41.4505082553622)"
6651,8361,28817,230000,3,1,60,,,,62867.51547,,,,,,"SRID=4326;LINESTRING(-99.3008996762363 38.8284940556922,-98.8721079815012 38.4066077691398)"
36173,202,213,,3,1,60,,,,6288.789412,,,,,,"SRID=4326;LINESTRING(-84.4372811475004 39.2438958123173,-84.4778380829015 39.2049863326947)"
25052,17411,27974,240000,3,1,60,,,,39216.42591,,,,,,"SRID=4326;LINESTRING(-111.138204521392 57.4291722448933,-111.653600204494 57.3385823050515)"
21943,15546,26523,230000,3,1,60,,,,21969.38219,,,,,,"SRID=4326;LINESTRING(-109.934013131124 27.4288854585017,-110.063587541494 27.5141395099918)"
7233,27253,29054,230000,6,1,60,,,,3609.434656,,,,,,"SRID=4326;LINESTRING(-100.894816801288 21.8311843021938,-100.93449501298 21.8325810262364)"
9080,9961,18302,230000,6,1,60,,,,17402.37166,,,,,,"SRID=4326;LINESTRING(-81.3309458447539 34.2671077055097,-81.4174981884453 34.3992250581539)"
32806,9347,9350,345000,3,1,60,Collingwood - South Butler 345kV,Northern Indiana Public Service Company,6259,18548.37537,,,,,,"SRID=4326;LINESTRING(-85.0925641139281 41.2637088890235,-84.921513094812 41.3691279241169)"
2637,18160,30754,,3,1,60,,,,9398.443091,,,,,,"SRID=4326;LINESTRING(-84.966710345135 34.6372552673827,-84.9360092845947 34.7146311600086)"
20136,25680,25681,,3,1,60,,,,213.9981904,,,,,,"SRID=4326;LINESTRING(-75.3721171396787 40.6778062658752,-75.3695932330564 40.6780727102425)"
27527,3515,3634,,3,1,60,,,,5068.703024,,,,,,"SRID=4326;LINESTRING(-66.596796910302 45.9671227307706,-66.6498794006855 45.9942877999101)"
39563,17052,17053,,3,1,60,,,,14889.93113,,,,,,"SRID=4326;LINESTRING(-92.4780415246737 39.2904028538962,-92.4835487640913 39.4244913185478)"
12928,28639,18626,,3,1,60,,,,45648.22045,,,,,,"SRID=4326;LINESTRING(-85.2488414250279 37.6050378731371,-85.722760875013 37.4475339809127)"
29371,6738,5758,500000,3,4,60,5L92,BC Hydro,,179596.9473,,,,,,"SRID=4326;LINESTRING(-115.580194208119 49.5013861231524,-117.513470002567 49.059352274908)"
14650,8405,23145,,3,1,60,,,,172.4939671,,,,,,"SRID=4326;LINESTRING(-103.227911849368 44.0249220812899,-103.231715740963 44.0252490905222)"
37791,19314,440,230000;500000,3,3,60,,,,20523.0466,,,,,,"SRID=4326;LINESTRING(-121.915938110095 47.8042598678988,-122.186522911752 47.8128436657538)"
38326,6307,15723,,3,1,60,,,,17364.6075,,,,,,"SRID=4326;LINESTRING(-85.4061343894125 40.2564583336846,-85.2349675908985 40.187869545627)"
41733,18977,2307,345000;345000;115000,3;6,1,60,,,,699.0944301,,,,,,"SRID=4326;LINESTRING(-76.1501948993125 42.6024729827769,-76.1518144095622 42.5950567254118)"
31775,8302,8304,230000,3,1,60,,,,5019.532736,,,,,,"SRID=4326;LINESTRING(-84.4660336597587 33.5619348008423,-84.4178293280002 33.5850470853055)"
13380,6694,22554,,3,1,60,,,,31348.01309,,,,,,"SRID=4326;LINESTRING(-101.268128179347 48.2405129540944,-100.924584364689 48.0841432687671)"
21404,14484,26251,400000,3;6;3;3,1,60,,,,2857.830339,,,,,,"SRID=4326;LINESTRING(-100.907194256802 25.5985570518172,-100.934116388169 25.5976591525465)"
13966,3644,18724,345000,3,1,60,,AEP,,19480.35546,,,,,,"SRID=4326;LINESTRING(-84.7391862610846 40.9285194507593,-84.971883024204 40.9247461717965)"
29278,1930,5651,,3,1,60,,,,89986.9685,,,,,,"SRID=4326;LINESTRING(-68.3866363195218 49.1890607461504,-67.3600923702829 49.4094424119251)"
36039,9574,13397,115000,3,1,60,,Alabama Power Company,,40309.19759,,,,,,"SRID=4326;LINESTRING(-85.2887754816151 31.2509035687834,-84.9059712560489 31.3715309770903)"
39685,16452,17222,,3,1,60,,,,739.4407578,,,,,,"SRID=4326;LINESTRING(-84.5129946554705 38.0339466229977,-84.5090434945443 38.0410663080942)"
19048,30167,25118,,3,1,60,,,,18554.49264,,,,,,"SRID=4326;LINESTRING(-81.5572936036526 46.3585531773178,-81.7722452297638 46.2877079870361)"
8428,2527,20352,345000,6,1,60,,,,9961.372251,,,,,,"SRID=4326;LINESTRING(-87.7410968631734 41.4336295507632,-87.6230943071237 41.4327593747991)"
9995,21083,21086,230000,3,1,60,,,,286.8323215,,,,,,"SRID=4326;LINESTRING(-112.283801883464 33.7067339540415,-112.285219424982 33.7053190821027)"
27449,20909,3548,,3,1,60,,,,516.4743274,,,,,,"SRID=4326;LINESTRING(-112.880687473997 42.7740212719322,-112.873268094809 42.7753149857014)"
31454,7987,7992,230000,3,1,60,,Georgia Power,,964.3058682,,,,,,"SRID=4326;LINESTRING(-81.9540579970195 33.3359449378349,-81.9604906712627 33.3303727348789)"
18515,351,24882,230000,3,1,60,,,,1614.454535,,,,,,"SRID=4326;LINESTRING(-82.4558497022125 27.4761138248508,-82.45456608354 27.4614065496943)"
25987,29505,19637,115000,3,1,60,,,,286.0876798,,,,,,"SRID=4326;LINESTRING(-122.658423401451 45.6607417950344,-122.658640483334 45.6655706190822)"
